Metric,Hits@1,Hits@3,Hits@10,Hits@20,Hits@50,Hits@100,MRR,mrr_hit1,mrr_hit3,mrr_hit10,mrr_hit20,mrr_hit50,mrr_hit100,AUC,AP,ACC,out_channels,hidden_channels,num_layers,base_lr,mlp_layer,score_num_layers_predictor,score_gin_mlp_layer,score_hidden_channels,score_out_channels,score_num_layers,score_dropout,product,epochs,train_time,test_time,params
cora_run5otebyoa_GIN_Variant,92.44,94.1,95.94,97.23,98.71,98.89,93.66,92.44,94.1,95.94,97.23,98.71,98.89,99.41,99.56,96.59,64,64,1,0.0089,3,3,2,64,1,3,0.1,inner,2000,0.5327286720275879,0.6845564842224121,100096
cora_run5otebyoa_GIN_Variant,92.44,94.1,95.94,97.23,98.71,98.89,93.66,92.44,94.1,95.94,97.23,98.71,98.89,99.41,99.56,96.59,64,64,1,0.0089,3,3,2,64,1,3,0.1,dot,2000,0.6401853561401367,0.6672844886779785,108481
cora_run5otebyoa_GIN_Variant,92.44,94.1,95.94,97.23,98.71,98.89,93.66,92.44,94.1,95.94,97.23,98.71,98.89,99.41,99.56,96.59,64,64,2,0.0089,1,3,2,64,1,3,0.1,inner,2000,0.8930923938751221,0.981421709060669,95936
cora_run5otebyoa_GIN_Variant,92.44,94.1,95.94,97.23,98.34,98.71,93.66,92.44,94.1,95.94,97.23,98.34,98.71,99.41,99.56,97.05,64,64,2,0.0089,1,3,2,64,1,3,0.1,dot,2000,0.7355878353118896,0.765230655670166,104321
cora_run5otebyoa_GIN_Variant,92.44,94.1,95.94,97.23,98.34,98.71,93.66,92.44,94.1,95.94,97.23,98.34,98.71,99.41,99.56,97.05,64,64,2,0.0089,2,3,2,64,1,3,0.1,inner,2000,0.9836704730987548,1.0015840530395508,104256
cora_run5otebyoa_GIN_Variant,92.44,94.1,95.94,97.23,98.34,98.71,93.66,92.44,94.1,95.94,97.23,98.34,98.71,99.41,99.56,97.05,64,64,2,0.0089,2,3,2,64,1,3,0.1,dot,2000,0.8474893569946289,0.8702559471130371,112641
cora_run5otebyoa_GIN_Variant,92.44,94.1,95.94,97.23,98.34,98.71,93.66,92.44,94.1,95.94,97.23,98.34,98.71,99.41,99.56,97.05,64,64,2,0.0089,3,3,2,64,1,3,0.1,inner,2000,0.7906374931335449,0.859912633895874,112576
cora_run5otebyoa_GIN_Variant,92.44,94.1,95.94,97.23,98.34,98.71,93.66,92.44,94.1,95.94,97.23,98.34,98.71,99.41,99.56,97.05,64,64,2,0.0089,3,3,2,64,1,3,0.1,dot,2000,0.944383144378662,1.0421874523162842,120961
cora_run5otebyoa_GIN_Variant,92.44,94.1,95.94,97.23,98.34,98.71,93.66,92.44,94.1,95.94,97.23,98.34,98.71,99.41,99.56,97.05,64,64,3,0.0089,1,3,2,64,1,3,0.1,inner,2000,1.1801691055297852,1.1999433040618896,100096
cora_run5otebyoa_GIN_Variant,92.44,94.1,95.94,97.23,98.34,98.71,93.66,92.44,94.1,95.94,97.23,98.34,98.71,99.41,99.56,97.05,64,64,3,0.0089,1,3,2,64,1,3,0.1,dot,2000,0.6531095504760742,0.6983370780944824,108481
cora_run5otebyoa_GIN_Variant,92.44,94.1,95.94,97.23,98.34,98.71,93.66,92.44,94.1,95.94,97.23,98.34,98.71,99.41,99.56,97.05,64,64,3,0.0089,2,3,2,64,1,3,0.1,inner,2000,0.6308364868164062,0.6420562267303467,112576
cora_run5otebyoa_GIN_Variant,92.44,94.1,95.94,97.23,98.34,98.71,93.66,92.44,94.1,95.94,97.23,98.34,98.71,99.41,99.56,97.05,64,64,3,0.0089,2,3,2,64,1,3,0.1,dot,2000,0.7815935611724854,0.8820157051086426,120961
cora_run5otebyoa_GIN_Variant,92.44,94.1,95.94,97.23,98.34,98.71,93.66,92.44,94.1,95.94,97.23,98.34,98.71,99.41,99.56,97.05,64,64,3,0.0089,3,3,2,64,1,3,0.1,inner,2000,1.064808368682861,1.182624578475952,125056
cora_run5otebyoa_GIN_Variant,92.44,94.1,95.94,97.23,98.34,98.71,93.66,92.44,94.1,95.94,97.23,98.34,98.71,99.41,99.56,97.05,64,64,3,0.0089,3,3,2,64,1,3,0.1,dot,2000,0.8845951557159424,0.9730722904205322,133441
cora_run5otebyoa_GIN_Variant,92.44,94.1,95.94,97.23,98.34,98.71,93.66,92.44,94.1,95.94,97.23,98.34,98.71,99.41,99.56,97.05,64,128,1,0.0089,1,3,2,64,1,3,0.1,inner,2000,0.6833055019378662,0.7039260864257812,183552
Best,93.54,95.2,96.13,97.6,98.89,99.26,94.69,93.54,95.2,96.13,97.6,98.89,99.26,99.41,99.56,97.14,64,128,3,0.0089,3,3,2,64,1,3,0.1,inner,2000,1.1801691055297852,1.2176105976104736,183552
