Metric,Hits@1,Hits@3,Hits@10,Hits@20,Hits@50,Hits@100,MRR,mrr_hit1,mrr_hit3,mrr_hit10,mrr_hit20,mrr_hit50,mrr_hit100,AUC,AP,acc
cora_xzed7ett_GAE,3.17 ± nan,13.42 ± nan,31.33 ± nan,67.31 ± nan,90.75 ± nan,97.38 ± nan,13.34 ± nan,3.17 ± nan,13.42 ± nan,31.33 ± nan,67.31 ± nan,90.75 ± nan,97.38 ± nan,99.71 ± nan,99.56 ± nan,85.62 ± nan
cora_zqtalwl9_GAE,3.68 ± nan,12.99 ± nan,46.26 ± nan,63.48 ± nan,85.45 ± nan,95.05 ± nan,13.58 ± nan,3.68 ± nan,12.99 ± nan,46.26 ± nan,63.48 ± nan,85.45 ± nan,95.05 ± nan,99.71 ± nan,99.56 ± nan,86.91 ± nan
cora_wkbhi3f9_GAE,8.61 ± nan,23.03 ± nan,37.47 ± nan,66.36 ± nan,87.94 ± nan,97.81 ± nan,21.26 ± nan,8.61 ± nan,23.03 ± nan,37.47 ± nan,66.36 ± nan,87.94 ± nan,97.81 ± nan,99.64 ± nan,99.51 ± nan,84.07 ± nan
cora_6rmi36wl_GAE,3.61 ± nan,13.18 ± nan,36.97 ± nan,65.15 ± nan,91.10 ± nan,94.97 ± nan,13.50 ± nan,3.61 ± nan,13.18 ± nan,36.97 ± nan,65.15 ± nan,91.10 ± nan,94.97 ± nan,99.71 ± nan,99.56 ± nan,85.39 ± nan
cora_pj3wozak_GAE,3.15 ± nan,13.75 ± nan,32.90 ± nan,68.69 ± nan,90.96 ± nan,97.42 ± nan,13.48 ± nan,3.15 ± nan,13.75 ± nan,32.90 ± nan,68.69 ± nan,90.96 ± nan,97.42 ± nan,99.72 ± nan,99.57 ± nan,85.23 ± nan
cora_9k7h8qpa_GAE,3.14 ± nan,13.01 ± nan,32.47 ± nan,61.54 ± nan,90.56 ± nan,91.99 ± nan,13.49 ± nan,3.14 ± nan,13.01 ± nan,32.47 ± nan,61.54 ± nan,90.56 ± nan,91.99 ± nan,99.72 ± nan,99.56 ± nan,87.06 ± nan
cora_qvc2rvhm_GAE,3.13 ± nan,12.15 ± nan,36.08 ± nan,69.34 ± nan,90.40 ± nan,97.66 ± nan,13.04 ± nan,3.13 ± nan,12.15 ± nan,36.08 ± nan,69.34 ± nan,90.40 ± nan,97.66 ± nan,99.72 ± nan,99.56 ± nan,89.83 ± nan
cora_xu1bmagm_GAE,3.23 ± nan,12.63 ± nan,37.15 ± nan,70.35 ± nan,90.87 ± nan,96.49 ± nan,13.41 ± nan,3.23 ± nan,12.63 ± nan,37.15 ± nan,70.35 ± nan,90.87 ± nan,96.49 ± nan,99.72 ± nan,99.56 ± nan,87.03 ± nan
cora_mdl6ua31_GAE,3.53 ± nan,11.71 ± nan,32.67 ± nan,66.62 ± nan,89.56 ± nan,97.42 ± nan,13.24 ± nan,3.53 ± nan,11.71 ± nan,32.67 ± nan,66.62 ± nan,89.56 ± nan,97.42 ± nan,99.72 ± nan,99.56 ± nan,89.25 ± nan
cora_79nvvnx1_GAE,2.73 ± nan,10.05 ± nan,37.40 ± nan,63.44 ± nan,90.91 ± nan,97.47 ± nan,13.54 ± nan,2.73 ± nan,10.05 ± nan,37.40 ± nan,63.44 ± nan,90.91 ± nan,97.47 ± nan,99.72 ± nan,99.62 ± nan,87.32 ± nan
cora_5bxc68tw_GAE,3.82 ± nan,14.20 ± nan,32.60 ± nan,69.85 ± nan,90.93 ± nan,97.30 ± nan,13.66 ± nan,3.82 ± nan,14.20 ± nan,32.60 ± nan,69.85 ± nan,90.93 ± nan,97.30 ± nan,99.71 ± nan,99.56 ± nan,83.01 ± nan
cora_fpo5tqgy_GAE,2.72 ± nan,13.09 ± nan,36.63 ± nan,70.20 ± nan,90.47 ± nan,97.56 ± nan,13.46 ± nan,2.72 ± nan,13.09 ± nan,36.63 ± nan,70.20 ± nan,90.47 ± nan,97.56 ± nan,99.72 ± nan,99.57 ± nan,85.51 ± nan
cora_leu1se2i_GAE,3.45 ± nan,13.06 ± nan,50.99 ± nan,65.08 ± nan,92.50 ± nan,94.89 ± nan,13.52 ± nan,3.45 ± nan,13.06 ± nan,50.99 ± nan,65.08 ± nan,92.50 ± nan,94.89 ± nan,99.72 ± nan,99.57 ± nan,82.81 ± nan
cora_5tdimymb_GAE,3.22 ± nan,13.43 ± nan,36.46 ± nan,63.01 ± nan,92.86 ± nan,94.91 ± nan,13.28 ± nan,3.22 ± nan,13.43 ± nan,36.46 ± nan,63.01 ± nan,92.86 ± nan,94.91 ± nan,99.72 ± nan,99.56 ± nan,86.40 ± nan
cora_8vy3ofu4_GAE,3.10 ± nan,13.29 ± nan,34.30 ± nan,65.11 ± nan,89.87 ± nan,97.43 ± nan,13.30 ± nan,3.10 ± nan,13.29 ± nan,34.30 ± nan,65.11 ± nan,89.87 ± nan,97.43 ± nan,99.72 ± nan,99.56 ± nan,88.79 ± nan
cora_y8l9314k_GAE,3.03 ± nan,8.78 ± nan,35.92 ± nan,61.41 ± nan,90.35 ± nan,96.10 ± nan,12.86 ± nan,3.03 ± nan,8.78 ± nan,35.92 ± nan,61.41 ± nan,90.35 ± nan,96.10 ± nan,99.71 ± nan,99.60 ± nan,87.59 ± nan
cora_gsdiz067_GAE,3.50 ± nan,13.74 ± nan,31.79 ± nan,70.80 ± nan,91.17 ± nan,97.32 ± nan,13.36 ± nan,3.50 ± nan,13.74 ± nan,31.79 ± nan,70.80 ± nan,91.17 ± nan,97.32 ± nan,99.72 ± nan,99.57 ± nan,86.10 ± nan
cora_2uae7b35_GAE,3.46 ± nan,15.24 ± nan,38.64 ± nan,69.60 ± nan,85.35 ± nan,94.84 ± nan,13.45 ± nan,3.46 ± nan,15.24 ± nan,38.64 ± nan,69.60 ± nan,85.35 ± nan,94.84 ± nan,99.72 ± nan,99.56 ± nan,86.96 ± nan
cora_94005ffq_GAE,3.45 ± nan,12.96 ± nan,48.19 ± nan,65.03 ± nan,92.45 ± nan,92.51 ± nan,13.34 ± nan,3.45 ± nan,12.96 ± nan,48.19 ± nan,65.03 ± nan,92.45 ± nan,92.51 ± nan,99.72 ± nan,99.57 ± nan,89.36 ± nan
cora_vqowxchq_GAE,3.06 ± nan,13.08 ± nan,37.56 ± nan,63.52 ± nan,90.15 ± nan,94.57 ± nan,13.59 ± nan,3.06 ± nan,13.08 ± nan,37.56 ± nan,63.52 ± nan,90.15 ± nan,94.57 ± nan,99.72 ± nan,99.56 ± nan,85.61 ± nan
cora_2pjbbmuc_GAE,3.08 ± nan,12.13 ± nan,32.01 ± nan,64.28 ± nan,90.39 ± nan,97.77 ± nan,13.44 ± nan,3.08 ± nan,12.13 ± nan,32.01 ± nan,64.28 ± nan,90.39 ± nan,97.77 ± nan,99.72 ± nan,99.56 ± nan,89.12 ± nan
cora_aatv1a4k_GAE,3.48 ± nan,12.94 ± nan,36.98 ± nan,64.58 ± nan,91.31 ± nan,97.19 ± nan,13.21 ± nan,3.48 ± nan,12.94 ± nan,36.98 ± nan,64.58 ± nan,91.31 ± nan,97.19 ± nan,99.72 ± nan,99.56 ± nan,86.06 ± nan
cora_btf8m92n_GAE,3.17 ± nan,12.65 ± nan,46.90 ± nan,68.35 ± nan,91.86 ± nan,95.93 ± nan,13.42 ± nan,3.17 ± nan,12.65 ± nan,46.90 ± nan,68.35 ± nan,91.86 ± nan,95.93 ± nan,99.71 ± nan,99.56 ± nan,89.92 ± nan
cora_438mfhrw_GAE,3.13 ± nan,14.46 ± nan,46.24 ± nan,67.53 ± nan,90.35 ± nan,97.31 ± nan,13.44 ± nan,3.13 ± nan,14.46 ± nan,46.24 ± nan,67.53 ± nan,90.35 ± nan,97.31 ± nan,99.72 ± nan,99.56 ± nan,86.57 ± nan
cora_psv3ys21_GAE,3.98 ± nan,14.63 ± nan,38.65 ± nan,67.89 ± nan,90.87 ± nan,94.81 ± nan,13.55 ± nan,3.98 ± nan,14.63 ± nan,38.65 ± nan,67.89 ± nan,90.87 ± nan,94.81 ± nan,99.72 ± nan,99.56 ± nan,87.19 ± nan
cora_8z52tctw_GAE,3.38 ± nan,8.76 ± nan,36.89 ± nan,62.82 ± nan,85.80 ± nan,97.63 ± nan,13.27 ± nan,3.38 ± nan,8.76 ± nan,36.89 ± nan,62.82 ± nan,85.80 ± nan,97.63 ± nan,99.72 ± nan,99.56 ± nan,85.34 ± nan
cora_ikcu8dxb_GAE,3.19 ± nan,12.80 ± nan,39.01 ± nan,67.43 ± nan,89.92 ± nan,92.66 ± nan,13.73 ± nan,3.19 ± nan,12.80 ± nan,39.01 ± nan,67.43 ± nan,89.92 ± nan,92.66 ± nan,99.72 ± nan,99.57 ± nan,85.48 ± nan
cora_n8o9llzw_GAE,3.22 ± nan,12.82 ± nan,31.32 ± nan,64.55 ± nan,90.47 ± nan,94.91 ± nan,12.97 ± nan,3.22 ± nan,12.82 ± nan,31.32 ± nan,64.55 ± nan,90.47 ± nan,94.91 ± nan,99.71 ± nan,99.60 ± nan,89.93 ± nan
cora_ejvqrd72_GAE,3.11 ± nan,14.42 ± nan,50.75 ± nan,64.13 ± nan,89.41 ± nan,97.70 ± nan,13.55 ± nan,3.11 ± nan,14.42 ± nan,50.75 ± nan,64.13 ± nan,89.41 ± nan,97.70 ± nan,99.72 ± nan,99.57 ± nan,86.41 ± nan
cora_6m9y9ed3_GAE,3.19 ± nan,13.58 ± nan,37.19 ± nan,67.35 ± nan,91.13 ± nan,97.24 ± nan,13.56 ± nan,3.19 ± nan,13.58 ± nan,37.19 ± nan,67.35 ± nan,91.13 ± nan,97.24 ± nan,99.71 ± nan,99.56 ± nan,89.31 ± nan
cora_geasb9i2_GAE,3.21 ± nan,13.94 ± nan,49.45 ± nan,68.13 ± nan,90.70 ± nan,97.87 ± nan,13.22 ± nan,3.21 ± nan,13.94 ± nan,49.45 ± nan,68.13 ± nan,90.70 ± nan,97.87 ± nan,99.72 ± nan,99.57 ± nan,87.37 ± nan
cora_3z7x1f5l_GAE,3.58 ± nan,11.60 ± nan,36.83 ± nan,66.41 ± nan,91.09 ± nan,97.72 ± nan,13.27 ± nan,3.58 ± nan,11.60 ± nan,36.83 ± nan,66.41 ± nan,91.09 ± nan,97.72 ± nan,99.72 ± nan,99.57 ± nan,85.47 ± nan
cora_07b1228q_GAE,3.14 ± nan,13.96 ± nan,42.02 ± nan,62.38 ± nan,89.55 ± nan,94.81 ± nan,13.49 ± nan,3.14 ± nan,13.96 ± nan,42.02 ± nan,62.38 ± nan,89.55 ± nan,94.81 ± nan,99.72 ± nan,99.57 ± nan,87.02 ± nan
cora_zluiqcry_GAE,3.73 ± nan,14.18 ± nan,36.48 ± nan,70.94 ± nan,92.25 ± nan,97.44 ± nan,13.52 ± nan,3.73 ± nan,14.18 ± nan,36.48 ± nan,70.94 ± nan,92.25 ± nan,97.44 ± nan,99.71 ± nan,99.56 ± nan,85.95 ± nan
cora_5mix65sf_GAE,3.07 ± nan,8.99 ± nan,37.13 ± nan,62.05 ± nan,90.03 ± nan,97.66 ± nan,13.28 ± nan,3.07 ± nan,8.99 ± nan,37.13 ± nan,62.05 ± nan,90.03 ± nan,97.66 ± nan,99.72 ± nan,99.57 ± nan,87.15 ± nan
cora_1okzskrs_GAE,3.03 ± nan,13.06 ± nan,32.65 ± nan,64.26 ± nan,91.45 ± nan,97.28 ± nan,13.40 ± nan,3.03 ± nan,13.06 ± nan,32.65 ± nan,64.26 ± nan,91.45 ± nan,97.28 ± nan,99.71 ± nan,99.56 ± nan,87.83 ± nan
cora_z534bxpe_GAE,3.58 ± nan,12.88 ± nan,31.43 ± nan,69.16 ± nan,90.56 ± nan,97.19 ± nan,13.29 ± nan,3.58 ± nan,12.88 ± nan,31.43 ± nan,69.16 ± nan,90.56 ± nan,97.19 ± nan,99.71 ± nan,99.56 ± nan,88.18 ± nan
cora_1eg068z7_GAE,3.34 ± nan,13.77 ± nan,37.67 ± nan,67.70 ± nan,89.61 ± nan,96.25 ± nan,13.91 ± nan,3.34 ± nan,13.77 ± nan,37.67 ± nan,67.70 ± nan,89.61 ± nan,96.25 ± nan,99.72 ± nan,99.56 ± nan,85.50 ± nan
cora_j6mez91x_GAE,2.67 ± nan,12.65 ± nan,45.50 ± nan,62.81 ± nan,91.63 ± nan,94.69 ± nan,13.15 ± nan,2.67 ± nan,12.65 ± nan,45.50 ± nan,62.81 ± nan,91.63 ± nan,94.69 ± nan,99.71 ± nan,99.62 ± nan,89.17 ± nan
cora_kda7qzfo_GAE,14.83 ± nan,23.52 ± nan,40.88 ± nan,64.80 ± nan,92.18 ± nan,95.97 ± nan,22.52 ± nan,14.83 ± nan,23.52 ± nan,40.88 ± nan,64.80 ± nan,92.18 ± nan,95.97 ± nan,99.73 ± nan,99.62 ± nan,84.33 ± nan
cora_2b79otaw_GAE,3.10 ± nan,13.20 ± nan,50.44 ± nan,72.21 ± nan,90.55 ± nan,94.56 ± nan,13.32 ± nan,3.10 ± nan,13.20 ± nan,50.44 ± nan,72.21 ± nan,90.55 ± nan,94.56 ± nan,99.72 ± nan,99.56 ± nan,86.69 ± nan
cora_fdbwcwgs_GAE,12.56 ± nan,30.29 ± nan,48.18 ± nan,72.49 ± nan,94.53 ± nan,94.98 ± nan,25.26 ± nan,12.56 ± nan,30.29 ± nan,48.18 ± nan,72.49 ± nan,94.53 ± nan,94.98 ± nan,99.80 ± nan,99.72 ± nan,84.57 ± nan
cora_hjsz68iv_GAE,3.13 ± nan,8.79 ± nan,35.83 ± nan,64.47 ± nan,91.86 ± nan,94.98 ± nan,13.40 ± nan,3.13 ± nan,8.79 ± nan,35.83 ± nan,64.47 ± nan,91.86 ± nan,94.98 ± nan,99.72 ± nan,99.56 ± nan,89.47 ± nan
cora_esm9sfp8_GAE,3.11 ± nan,13.21 ± nan,34.69 ± nan,65.77 ± nan,92.62 ± nan,97.19 ± nan,13.57 ± nan,3.11 ± nan,13.21 ± nan,34.69 ± nan,65.77 ± nan,92.62 ± nan,97.19 ± nan,99.71 ± nan,99.56 ± nan,89.96 ± nan
cora_zkwlj9lj_GAE,3.08 ± nan,13.65 ± nan,31.84 ± nan,63.71 ± nan,91.45 ± nan,91.84 ± nan,13.15 ± nan,3.08 ± nan,13.65 ± nan,31.84 ± nan,63.71 ± nan,91.45 ± nan,91.84 ± nan,99.72 ± nan,99.57 ± nan,87.44 ± nan
cora_10njmmda_GAE,3.04 ± nan,12.02 ± nan,34.77 ± nan,67.93 ± nan,90.71 ± nan,97.80 ± nan,13.27 ± nan,3.04 ± nan,12.02 ± nan,34.77 ± nan,67.93 ± nan,90.71 ± nan,97.80 ± nan,99.71 ± nan,99.56 ± nan,85.79 ± nan
cora_8sv46jdj_GAE,3.13 ± nan,13.90 ± nan,37.21 ± nan,63.21 ± nan,89.46 ± nan,97.04 ± nan,13.45 ± nan,3.13 ± nan,13.90 ± nan,37.21 ± nan,63.21 ± nan,89.46 ± nan,97.04 ± nan,99.71 ± nan,99.56 ± nan,88.43 ± nan
cora_iearqyce_GAE,3.51 ± nan,14.12 ± nan,39.19 ± nan,67.54 ± nan,91.76 ± nan,97.53 ± nan,13.64 ± nan,3.51 ± nan,14.12 ± nan,39.19 ± nan,67.54 ± nan,91.76 ± nan,97.53 ± nan,99.72 ± nan,99.57 ± nan,86.01 ± nan
cora_1z2o36za_GAE,3.33 ± nan,14.02 ± nan,48.76 ± nan,68.02 ± nan,88.86 ± nan,96.26 ± nan,13.47 ± nan,3.33 ± nan,14.02 ± nan,48.76 ± nan,68.02 ± nan,88.86 ± nan,96.26 ± nan,99.72 ± nan,99.56 ± nan,87.17 ± nan
cora_g7gxm3j2_GAE,3.67 ± nan,11.21 ± nan,37.12 ± nan,63.66 ± nan,91.54 ± nan,95.09 ± nan,13.37 ± nan,3.67 ± nan,11.21 ± nan,37.12 ± nan,63.66 ± nan,91.54 ± nan,95.09 ± nan,99.71 ± nan,99.56 ± nan,85.58 ± nan
cora_m8gxgxl0_GAE,3.90 ± nan,13.32 ± nan,45.56 ± nan,67.73 ± nan,91.61 ± nan,97.24 ± nan,13.61 ± nan,3.90 ± nan,13.32 ± nan,45.56 ± nan,67.73 ± nan,91.61 ± nan,97.24 ± nan,99.72 ± nan,99.56 ± nan,85.53 ± nan
cora_sa691thl_GAE,2.68 ± nan,10.67 ± nan,38.06 ± nan,68.98 ± nan,90.88 ± nan,97.38 ± nan,13.18 ± nan,2.68 ± nan,10.67 ± nan,38.06 ± nan,68.98 ± nan,90.88 ± nan,97.38 ± nan,99.60 ± nan,99.55 ± nan,87.14 ± nan
cora_02d0pgge_GAE,2.69 ± nan,13.71 ± nan,38.36 ± nan,62.90 ± nan,90.17 ± nan,97.35 ± nan,13.06 ± nan,2.69 ± nan,13.71 ± nan,38.36 ± nan,62.90 ± nan,90.17 ± nan,97.35 ± nan,99.71 ± nan,99.56 ± nan,88.81 ± nan
cora_q1ndxka0_GAE,3.44 ± nan,13.34 ± nan,47.44 ± nan,65.93 ± nan,90.87 ± nan,92.18 ± nan,13.15 ± nan,3.44 ± nan,13.34 ± nan,47.44 ± nan,65.93 ± nan,90.87 ± nan,92.18 ± nan,99.71 ± nan,99.56 ± nan,86.85 ± nan
cora_m8ukpwfx_GAE,3.58 ± nan,14.00 ± nan,37.07 ± nan,70.32 ± nan,90.61 ± nan,97.61 ± nan,13.35 ± nan,3.58 ± nan,14.00 ± nan,37.07 ± nan,70.32 ± nan,90.61 ± nan,97.61 ± nan,99.72 ± nan,99.56 ± nan,89.09 ± nan
cora_cch940qz_GAE,3.33 ± nan,13.49 ± nan,32.73 ± nan,64.95 ± nan,90.84 ± nan,93.72 ± nan,13.50 ± nan,3.33 ± nan,13.49 ± nan,32.73 ± nan,64.95 ± nan,90.84 ± nan,93.72 ± nan,99.72 ± nan,99.56 ± nan,87.33 ± nan
cora_tbfwlkfp_GAE,3.76 ± nan,13.40 ± nan,47.36 ± nan,68.06 ± nan,92.29 ± nan,97.42 ± nan,13.47 ± nan,3.76 ± nan,13.40 ± nan,47.36 ± nan,68.06 ± nan,92.29 ± nan,97.42 ± nan,99.71 ± nan,99.56 ± nan,85.68 ± nan
cora_k2m58bsm_GAE,1.95 ± nan,12.35 ± nan,37.11 ± nan,63.09 ± nan,90.91 ± nan,97.27 ± nan,13.78 ± nan,1.95 ± nan,12.35 ± nan,37.11 ± nan,63.09 ± nan,90.91 ± nan,97.27 ± nan,99.71 ± nan,99.55 ± nan,89.87 ± nan
cora_839oqabb_GAE,3.95 ± nan,11.34 ± nan,31.84 ± nan,68.53 ± nan,92.03 ± nan,96.75 ± nan,13.68 ± nan,3.95 ± nan,11.34 ± nan,31.84 ± nan,68.53 ± nan,92.03 ± nan,96.75 ± nan,99.72 ± nan,99.56 ± nan,89.16 ± nan
cora_wevpnslz_GAE,3.19 ± nan,13.66 ± nan,32.53 ± nan,68.85 ± nan,91.62 ± nan,92.48 ± nan,13.68 ± nan,3.19 ± nan,13.66 ± nan,32.53 ± nan,68.85 ± nan,91.62 ± nan,92.48 ± nan,99.72 ± nan,99.57 ± nan,86.36 ± nan
cora_5zwob37y_GAE,3.36 ± nan,11.83 ± nan,37.79 ± nan,67.60 ± nan,92.29 ± nan,97.43 ± nan,13.34 ± nan,3.36 ± nan,11.83 ± nan,37.79 ± nan,67.60 ± nan,92.29 ± nan,97.43 ± nan,99.71 ± nan,99.56 ± nan,85.68 ± nan
cora_553trxca_GAE,2.00 ± nan,22.94 ± nan,48.10 ± nan,62.91 ± nan,90.44 ± nan,96.17 ± nan,16.22 ± nan,2.00 ± nan,22.94 ± nan,48.10 ± nan,62.91 ± nan,90.44 ± nan,96.17 ± nan,99.75 ± nan,99.65 ± nan,86.21 ± nan
cora_0vs01j8y_GAE,3.18 ± nan,12.17 ± nan,45.74 ± nan,68.77 ± nan,90.71 ± nan,94.77 ± nan,13.22 ± nan,3.18 ± nan,12.17 ± nan,45.74 ± nan,68.77 ± nan,90.71 ± nan,94.77 ± nan,99.71 ± nan,99.56 ± nan,89.97 ± nan
cora_s5iqjyq2_GAE,3.06 ± nan,12.68 ± nan,35.59 ± nan,66.21 ± nan,91.14 ± nan,97.72 ± nan,13.11 ± nan,3.06 ± nan,12.68 ± nan,35.59 ± nan,66.21 ± nan,91.14 ± nan,97.72 ± nan,99.71 ± nan,99.61 ± nan,88.25 ± nan
cora_xw3hiw51_GAE,3.43 ± nan,13.66 ± nan,50.69 ± nan,70.28 ± nan,90.62 ± nan,97.17 ± nan,13.17 ± nan,3.43 ± nan,13.66 ± nan,50.69 ± nan,70.28 ± nan,90.62 ± nan,97.17 ± nan,99.71 ± nan,99.56 ± nan,86.38 ± nan
cora_c58vhni8_GAE,3.49 ± nan,12.88 ± nan,49.56 ± nan,63.98 ± nan,91.64 ± nan,94.95 ± nan,13.40 ± nan,3.49 ± nan,12.88 ± nan,49.56 ± nan,63.98 ± nan,91.64 ± nan,94.95 ± nan,99.72 ± nan,99.56 ± nan,86.50 ± nan
cora_ajs742c7_GAE,2.92 ± nan,12.37 ± nan,44.81 ± nan,65.57 ± nan,89.71 ± nan,97.76 ± nan,13.21 ± nan,2.92 ± nan,12.37 ± nan,44.81 ± nan,65.57 ± nan,89.71 ± nan,97.76 ± nan,99.71 ± nan,99.56 ± nan,86.72 ± nan
cora_76je5ubl_GAE,3.21 ± nan,12.32 ± nan,34.27 ± nan,70.11 ± nan,89.92 ± nan,97.40 ± nan,13.47 ± nan,3.21 ± nan,12.32 ± nan,34.27 ± nan,70.11 ± nan,89.92 ± nan,97.40 ± nan,99.71 ± nan,99.56 ± nan,89.67 ± nan
cora_53is0gw8_GAE,3.75 ± nan,20.64 ± nan,41.78 ± nan,64.19 ± nan,88.90 ± nan,94.45 ± nan,17.34 ± nan,3.75 ± nan,20.64 ± nan,41.78 ± nan,64.19 ± nan,88.90 ± nan,94.45 ± nan,99.71 ± nan,99.68 ± nan,84.23 ± nan
cora_e25lmfhn_GAE,3.55 ± nan,11.99 ± nan,38.06 ± nan,68.57 ± nan,89.08 ± nan,97.70 ± nan,13.29 ± nan,3.55 ± nan,11.99 ± nan,38.06 ± nan,68.57 ± nan,89.08 ± nan,97.70 ± nan,99.72 ± nan,99.61 ± nan,89.13 ± nan
cora_7yfgpbvr_GAE,3.14 ± nan,13.80 ± nan,38.70 ± nan,66.00 ± nan,90.61 ± nan,97.56 ± nan,13.25 ± nan,3.14 ± nan,13.80 ± nan,38.70 ± nan,66.00 ± nan,90.61 ± nan,97.56 ± nan,99.71 ± nan,99.56 ± nan,85.28 ± nan
cora_perquu6c_GAE,5.74 ± nan,9.33 ± nan,36.25 ± nan,65.79 ± nan,86.83 ± nan,87.97 ± nan,12.95 ± nan,5.74 ± nan,9.33 ± nan,36.25 ± nan,65.79 ± nan,86.83 ± nan,87.97 ± nan,99.68 ± nan,99.50 ± nan,84.69 ± nan
cora_dgan1iio_GAE,3.18 ± nan,13.49 ± nan,31.68 ± nan,68.69 ± nan,90.96 ± nan,97.74 ± nan,13.38 ± nan,3.18 ± nan,13.49 ± nan,31.68 ± nan,68.69 ± nan,90.96 ± nan,97.74 ± nan,99.72 ± nan,99.56 ± nan,87.57 ± nan
cora_15afzr5p_GAE,2.89 ± nan,9.45 ± nan,36.12 ± nan,58.31 ± nan,91.05 ± nan,96.26 ± nan,13.55 ± nan,2.89 ± nan,9.45 ± nan,36.12 ± nan,58.31 ± nan,91.05 ± nan,96.26 ± nan,99.71 ± nan,99.55 ± nan,89.50 ± nan
cora_asikwxcp_GAE,3.12 ± nan,9.15 ± nan,33.92 ± nan,67.03 ± nan,92.22 ± nan,94.97 ± nan,14.08 ± nan,3.12 ± nan,9.15 ± nan,33.92 ± nan,67.03 ± nan,92.22 ± nan,94.97 ± nan,99.71 ± nan,99.61 ± nan,86.65 ± nan
cora_4b1fert3_GAE,6.15 ± nan,16.63 ± nan,35.44 ± nan,61.36 ± nan,87.70 ± nan,87.86 ± nan,13.09 ± nan,6.15 ± nan,16.63 ± nan,35.44 ± nan,61.36 ± nan,87.70 ± nan,87.86 ± nan,99.67 ± nan,99.50 ± nan,82.02 ± nan
cora_ajeao4qj_GAE,3.05 ± nan,12.73 ± nan,35.92 ± nan,64.68 ± nan,89.31 ± nan,97.61 ± nan,13.26 ± nan,3.05 ± nan,12.73 ± nan,35.92 ± nan,64.68 ± nan,89.31 ± nan,97.61 ± nan,99.71 ± nan,99.62 ± nan,87.48 ± nan
cora_8do4n5iy_GAE,3.13 ± nan,11.81 ± nan,35.46 ± nan,68.00 ± nan,91.40 ± nan,97.50 ± nan,13.24 ± nan,3.13 ± nan,11.81 ± nan,35.46 ± nan,68.00 ± nan,91.40 ± nan,97.50 ± nan,99.72 ± nan,99.56 ± nan,89.25 ± nan
cora_ij0p9wys_GAE,3.07 ± nan,12.50 ± nan,34.75 ± nan,67.15 ± nan,87.51 ± nan,97.27 ± nan,13.19 ± nan,3.07 ± nan,12.50 ± nan,34.75 ± nan,67.15 ± nan,87.51 ± nan,97.27 ± nan,99.71 ± nan,99.56 ± nan,85.86 ± nan
cora_cb72yieu_GAE,5.59 ± nan,15.93 ± nan,33.01 ± nan,54.88 ± nan,88.11 ± nan,87.40 ± nan,12.91 ± nan,5.59 ± nan,15.93 ± nan,33.01 ± nan,54.88 ± nan,88.11 ± nan,87.40 ± nan,99.72 ± nan,99.58 ± nan,84.76 ± nan
cora_tcmzmuf3_GAE,3.84 ± nan,13.06 ± nan,35.11 ± nan,62.21 ± nan,90.85 ± nan,94.57 ± nan,13.63 ± nan,3.84 ± nan,13.06 ± nan,35.11 ± nan,62.21 ± nan,90.85 ± nan,94.57 ± nan,99.72 ± nan,99.56 ± nan,87.37 ± nan
cora_nxaj7s5m_GAE,2.95 ± nan,11.91 ± nan,44.53 ± nan,69.73 ± nan,89.16 ± nan,94.77 ± nan,13.47 ± nan,2.95 ± nan,11.91 ± nan,44.53 ± nan,69.73 ± nan,89.16 ± nan,94.77 ± nan,99.71 ± nan,99.56 ± nan,85.09 ± nan
cora_7phk3e5p_GAE,5.76 ± nan,9.32 ± nan,35.99 ± nan,60.07 ± nan,88.13 ± nan,87.64 ± nan,12.86 ± nan,5.76 ± nan,9.32 ± nan,35.99 ± nan,60.07 ± nan,88.13 ± nan,87.64 ± nan,99.67 ± nan,99.48 ± nan,81.53 ± nan
cora_64b11jvq_GAE,2.77 ± nan,11.56 ± nan,42.78 ± nan,63.52 ± nan,89.99 ± nan,97.49 ± nan,13.32 ± nan,2.77 ± nan,11.56 ± nan,42.78 ± nan,63.52 ± nan,89.99 ± nan,97.49 ± nan,99.72 ± nan,99.56 ± nan,88.63 ± nan
cora_bvbtgxwm_GAE,3.52 ± nan,8.60 ± nan,34.02 ± nan,63.94 ± nan,85.72 ± nan,97.92 ± nan,13.41 ± nan,3.52 ± nan,8.60 ± nan,34.02 ± nan,63.94 ± nan,85.72 ± nan,97.92 ± nan,99.72 ± nan,99.56 ± nan,87.48 ± nan
cora_b2hn24vw_GAE,5.92 ± nan,8.72 ± nan,36.64 ± nan,62.41 ± nan,87.67 ± nan,87.43 ± nan,12.98 ± nan,5.92 ± nan,8.72 ± nan,36.64 ± nan,62.41 ± nan,87.67 ± nan,87.43 ± nan,99.68 ± nan,99.57 ± nan,80.93 ± nan
cora_gi74zdv1_GAE,3.52 ± nan,11.25 ± nan,48.14 ± nan,65.44 ± nan,85.41 ± nan,94.94 ± nan,13.35 ± nan,3.52 ± nan,11.25 ± nan,48.14 ± nan,65.44 ± nan,85.41 ± nan,94.94 ± nan,99.71 ± nan,99.55 ± nan,86.05 ± nan
